gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,AvgMonthlyCharge,HighCharge,LowTenureHighCharge
0,0,0,0,-0.26741022933725495,0,1,0,0,0,2,2,2,0,0,1,1,-0.6825662389638609,-0.4913630480665889,-0.5068592529863428,0,0
0,0,0,1,0.4253295420271693,1,0,0,2,2,0,0,0,2,0,1,2,-0.03485407435130819,0.1912690420847765,0.09396551783405768,0,0
1,0,1,1,-1.0008993990172337,1,0,0,0,0,0,0,0,0,0,0,0,-0.6759230372755272,-0.849390559569444,-0.599391085165283,0,0
1,0,0,0,1.5663126948626918,1,2,1,2,0,2,2,2,2,2,1,2,1.4299718979263107,2.2986497827799717,1.4816434578394266,1,0
1,0,1,1,-1.1231475939638966,1,2,0,0,0,0,2,0,0,0,1,3,-0.30888614399508046,-0.8976241806182851,-0.5268563090564479,0,0
0,0,1,0,1.1995681100227022,1,0,0,2,2,2,0,2,0,2,1,1,0.23253479360413012,0.8712202658270489,0.2836737168500153,0,0
0,0,1,0,-1.2453957889105598,1,0,2,1,1,1,1,1,1,0,0,0,-1.49137604451851,-0.9926630922521062,-1.470899146984222,0,0
0,0,1,0,0.6698259319204956,1,0,2,1,1,1,1,1,1,2,1,0,-1.4897152440964267,-0.5838529391802891,-1.3045490912795834,0,0
1,0,1,1,-0.43040782259947247,1,2,0,0,0,2,2,2,2,1,1,3,0.4534212497412316,-0.28043160002657747,0.4254857023391567,0,0
0,0,0,0,-1.041648797332788,1,0,2,1,1,1,1,1,1,0,0,0,-1.494697645362677,-0.9511536115408258,-1.3787308976429202,0,0
0,0,1,1,1.158818711707148,0,1,0,2,2,0,2,0,2,1,1,0,-0.47496618620342734,0.34583637258935407,-0.31137190324294534,0,0
0,1,1,0,1.3218163049693654,1,2,1,2,2,2,0,2,2,0,1,1,1.4748135093225647,2.164738308214305,1.641774842268578,1,0
0,0,0,0,-0.5526560175461356,1,0,2,1,1,1,1,1,1,0,0,3,-1.498019246206844,-0.8500937376439602,-1.340200206424204,0,0
1,0,0,0,-0.9601500007016792,0,1,0,2,2,2,0,0,0,1,0,3,-0.845324680328041,-0.8476985373276396,-0.7210095443552852,0,0
1,0,1,1,1.4440644999160286,1,0,1,2,2,0,2,0,2,2,0,0,0.9998245886066923,1.9256357885639914,1.2279683528299428,1,0
0,0,0,0,-0.1044126360750375,1,0,0,2,2,0,0,0,0,0,1,0,-0.32217254737174844,-0.338949200415217,-0.32591228462881816,0,0
0,0,0,0,1.1180693133915935,0,1,0,2,0,2,0,0,2,1,1,2,-0.6825662389638609,0.20746411211347618,-0.4535437040900419,0,0
0,0,1,1,-1.1231475939638966,1,2,2,1,1,1,1,1,1,0,1,3,-1.351868809063499,-0.9535048632274891,-1.2202996761420428,0,0
0,0,1,1,0.34383074539606057,1,0,2,1,1,1,1,1,1,2,0,0,-1.5179488512718458,-0.6721677104765497,-1.3397755936102482,0,0
0,0,1,1,-0.4711572209150268,1,0,1,0,2,0,0,0,0,0,1,0,0.30062761090955226,-0.32352323140551925,0.38724052424402916,0,0
1,0,1,0,0.01783555887162562,1,0,0,0,0,0,0,0,0,0,1,1,-0.6792446381196942,-0.3688342685821527,-0.5339140935517789,0,0
0,0,0,0,-0.715653610808353,1,0,0,0,0,0,0,2,0,1,0,3,-0.29393894019632943,-0.6020696461732227,-0.03567861933449402,0,0
1,1,1,0,-0.7971524074394618,1,2,1,2,2,0,0,0,2,0,0,1,0.9566437776325223,-0.45743470597118546,1.0058011728050014,1,0
0,0,0,0,1.0365705167604848,1,0,1,0,0,0,2,2,2,0,1,2,1.0064677902950263,1.5451725016211058,1.2850433562614407,1,0
0,1,0,0,-0.9194006023861249,0,1,0,0,0,0,0,0,2,0,1,2,-1.0064223212701373,-0.8666843453395753,-0.9604784224179472,0,0
1,0,0,0,-1.2861451872261143,1,0,2,1,1,1,1,1,1,0,0,3,-1.4681248386093417,-1.0024856109805034,-1.6012435942775427,0,0
0,1,0,0,-0.6749042124927986,1,2,1,0,0,0,0,2,0,0,1,2,0.6560389012354145,-0.4182545026317396,0.6572795250670472,0,0
0,0,1,1,1.0365705167604848,1,2,1,2,2,0,0,0,2,0,1,0,0.9433573742558548,1.377244787700722,1.0731238612861436,1,0
0,0,0,0,-1.2453957889105598,1,0,0,0,0,2,2,2,2,0,0,2,0.37868523074747557,-0.9409575294603417,-0.18763352153993942,0,0
1,0,0,0,-1.2861451872261143,1,0,0,0,0,0,0,0,0,0,1,3,-0.6410462284117742,-0.9915424021958462,-1.1938490247038585,0,0
1,0,1,0,1.4033151016004741,1,2,1,2,2,2,0,2,2,1,0,1,1.4914215135433995,2.210862395039598,1.5868859856180078,1,0
1,0,1,1,-1.163896992279451,1,0,0,0,0,0,0,0,0,0,0,2,-0.6709406360092768,-0.9370680757356744,-0.8312842190109732,0,0
0,0,0,0,0.14008375381828872,1,0,0,2,2,2,2,2,0,1,1,3,0.3770244303253917,0.13382818312273972,0.3634745345326563,0,0
0,0,1,0,-0.30815962765280935,1,2,2,1,1,1,1,1,1,1,1,3,-1.2688287879593254,-0.6892417530983946,-1.0183433937892763,0,0
0,1,0,0,-1.2046463905950056,1,2,1,0,0,0,0,0,0,0,1,1,0.3338436193512216,-0.8990085624524887,0.15472516795119884,0,0
1,0,0,1,-0.6341548141772443,1,0,0,0,2,2,2,2,2,1,0,2,0.5264964683129039,-0.37615171542008613,0.6870558901083347,0,0
0,0,1,1,0.832823525182713,1,2,1,2,2,2,2,0,2,2,1,0,1.2971078641596332,1.4347295952924155,1.4315220487425002,1,0
0,1,1,1,-0.14516203439059186,0,1,0,0,2,2,0,0,0,0,1,3,-0.9748671132505514,-0.5610875490178292,-0.8233762922923408,0,0
0,0,0,0,-0.14516203439059186,0,1,0,2,2,0,2,0,0,1,0,1,-0.8469854807501244,-0.5357731383352484,-0.7605491779484472,0,0
1,0,0,0,1.4848138982315828,1,0,2,1,1,1,1,1,1,2,0,1,-1.4963584457847605,-0.39663177684036854,-1.2874118739295304,0,0
1,1,0,0,-1.0008993990172337,0,1,0,0,0,2,0,0,0,0,1,2,-1.1824671660109851,-0.9141049167397569,-1.1347668135876392,0,0
1,1,0,0,-1.1231475939638966,1,0,2,1,1,1,1,1,1,0,0,0,-1.4930368449405937,-0.9702492911269045,-1.4280872678523153,0,0
0,0,0,0,-1.041648797332788,1,0,1,0,0,0,0,2,0,0,1,2,0.4650468526958157,-0.7817975671565807,0.19746887530104842,0,0
0,0,0,0,-1.041648797332788,1,0,1,0,0,2,0,2,2,0,1,2,1.0081285907171098,-0.7211704325443927,0.7617267153882946,1,1
1,1,1,0,1.2810669066538112,1,2,2,1,1,1,1,1,1,2,0,1,-1.3070271976672452,-0.2465691808756599,-1.065199432792144,0,0
0,0,0,1,-0.9601500007016792,1,0,1,2,0,2,2,0,2,0,0,0,0.9300709708791869,-0.6291639763569224,0.9061145497853939,1,1
0,0,1,1,0.26233194876495186,1,2,2,1,1,1,1,1,1,1,1,3,-1.3551904099076655,-0.6096727591039284,-1.1933581878730468,0,0
0,0,0,0,-1.2861451872261143,1,2,1,0,0,2,0,0,0,0,1,3,0.4833156573387338,-0.9766657910568641,-0.64002146727136,0,0
0,0,1,1,1.607062093178246,1,0,2,1,1,1,1,1,1,2,1,3,-1.4714464394535083,-0.36017638853967276,-1.2771119848164314,0,0
0,0,0,0,-0.9194006023861249,1,0,0,0,0,2,2,0,0,0,0,2,-0.35704935623550116,-0.755406415047397,-0.20726699477240618,0,0
0,0,1,0,-0.30815962765280935,1,0,0,2,2,0,2,0,2,0,1,3,0.20097958558454412,-0.20398295873777653,0.3712911875971417,0,0
0,1,0,0,1.3625657032849199,1,2,1,0,2,0,0,0,0,0,1,1,0.5132100649362364,1.2844033075497636,0.6099885384004342,0,0
0,1,0,0,-1.0823981956483424,0,1,0,0,0,0,0,2,2,0,1,2,-0.6842270393859445,-0.8960200556357952,-0.7118940032116399,0,0
0,0,0,0,-0.9601500007016792,1,0,0,0,0,0,0,0,0,0,1,0,-0.6908702410742782,-0.8343601282266617,-0.621696892254391,0,0
1,1,1,0,-0.1044126360750375,1,2,1,0,0,0,2,2,2,0,1,2,1.2124070426333764,0.27064026724578505,1.1382064813439217,1,0
1,0,0,0,-1.2861451872261143,1,2,1,0,0,0,0,0,0,0,1,2,0.33052201850705487,-0.9786874280210982,-0.7152831146624823,0,0
1,0,0,0,0.09933435550273437,1,2,0,2,0,0,0,0,0,2,0,3,-0.32383334779383177,-0.16601134271390539,-0.19263278555746569,0,0
0,0,0,0,-0.6749042124927986,1,0,1,0,2,0,0,0,2,0,1,2,0.7058629138979187,-0.42267133991229416,0.6379347793821166,0,0
0,0,1,1,-0.14516203439059186,1,0,2,1,1,1,1,1,1,2,0,3,-1.488054443674343,-0.7660419834244536,-1.332046861290166,0,0
0,0,1,0,0.7513247285516043,1,2,2,1,1,1,1,1,1,2,0,3,-1.3120095989334954,-0.44853510846559064,-1.1352947078999795,0,0
0,1,1,0,1.5663126948626918,1,0,1,2,2,2,2,2,2,2,1,0,1.4847783118550655,2.46218263373463,1.650754925195928,1,0
1,0,0,0,-0.38965842428391806,1,0,1,0,2,0,0,2,2,0,0,3,1.0064677902950263,-0.04787742619519485,1.0483208871566632,1,0
0,0,0,0,0.09933435550273437,1,2,1,2,2,2,2,2,2,2,1,3,1.6010343414009083,0.7085444131507073,1.616146383838235,1,0
0,0,1,1,-0.38965842428391806,1,0,1,0,2,2,2,0,0,0,0,2,0.6244836932158286,-0.17649309088716145,0.6493114467760112,0,0
0,0,0,0,-0.022913839443928746,0,1,0,2,0,0,0,0,0,1,0,3,-1.1575551596797329,-0.6039374629336561,-1.0217090775747564,0,0
0,1,1,0,1.1180693133915935,0,1,0,0,2,0,0,2,2,2,1,1,-0.516486196755514,0.266201455650402,-0.38184934076984567,0,0
0,1,0,0,-0.43040782259947247,1,0,2,1,1,1,1,1,1,1,1,3,-1.4930368449405937,-0.828361140278446,-1.3482847869780803,0,0
0,1,0,0,0.058584957187179994,1,2,1,0,2,0,2,2,0,0,1,2,1.041344599158779,0.39044423169147124,1.0410946782586026,1,0
0,0,1,0,-0.43040782259947247,1,0,1,0,0,0,0,2,0,0,1,1,0.4982628611374851,-0.2616655351629281,0.4862356521236736,0,0
0,0,0,0,0.8735729234982674,1,0,1,0,0,2,0,2,2,1,1,1,0.9666085801650229,1.2125692723749744,1.0694442236988155,1,0
1,0,0,0,0.5475777369738324,1,2,1,0,2,2,2,2,2,2,0,2,1.4499015029913127,1.1432622834054782,1.472160811304055,1,0
0,0,1,1,1.607062093178246,1,0,2,1,1,1,1,1,1,2,1,1,-1.49137604451851,-0.42875822511982437,-1.3470618363672633,0,0
0,0,1,1,-0.8379018057550162,0,1,0,0,0,0,2,0,0,1,0,1,-1.154233558835566,-0.8495224054584158,-1.0131203864870495,0,0
0,0,0,0,0.14008375381828872,0,1,0,2,0,0,0,0,0,2,0,0,-1.1276607520822306,-0.5166115358046839,-0.9454236809651244,0,0
0,0,1,1,1.4848138982315828,1,0,2,1,1,1,1,1,1,1,1,1,-1.4830720424080928,-0.37760202019877565,-1.267170697954154,0,0
1,0,1,0,-1.1231475939638966,1,2,1,0,2,0,0,0,0,0,1,2,0.4567428505853984,-0.8305146231316516,0.3059301805540155,0,0
0,0,1,1,-1.2861451872261143,0,1,0,2,0,0,0,0,0,0,0,0,-1.1459295567251486,-0.9982225939037495,-1.442539685648437,0,0
1,0,1,0,1.158818711707148,1,0,1,0,2,2,2,0,2,0,0,1,0.9682693805871069,1.5074426030603496,1.0836074811853549,1,0
1,0,0,0,-0.26741022933725495,1,2,0,2,2,0,0,0,0,1,0,2,-0.11457249461131487,-0.3163815790862148,-0.024324230300748716,0,0
1,0,1,1,0.7105753302360499,1,0,0,0,0,0,0,0,0,1,1,0,-0.6709406360092768,-0.031198921240265385,-0.5102063538151891,0,0
1,0,0,1,-0.38965842428391806,0,1,0,2,2,0,2,0,0,1,0,0,-0.8087870710422046,-0.5952576085763476,-0.6498382038875933,0,0
0,0,1,0,1.607062093178246,1,2,0,2,2,2,2,2,2,2,1,2,0.9101413658141855,1.970771031221996,1.1003312875661477,1,0
1,0,1,1,-0.3489090259683637,1,0,2,1,1,1,1,1,1,1,1,1,-1.4681248386093417,-0.8052221867638993,-1.3268330833984332,0,0
1,0,0,0,-1.2861451872261143,1,0,1,0,0,0,0,0,0,0,1,2,0.1445123712337061,-0.9811485512819046,-0.8069059897473271,0,0
1,0,1,0,1.1180693133915935,1,2,1,2,0,2,2,2,2,0,1,0,1.476474309744648,1.8770505784778926,1.5843410810596692,1,0
0,0,1,1,1.0365705167604848,1,0,1,2,2,0,0,2,2,1,0,1,1.1376710236396204,1.557895629906882,1.3010995441168052,1,0
0,0,0,1,-0.5526560175461356,1,0,2,1,1,1,1,1,1,2,0,3,-1.4780896411418423,-0.8364696624502101,-1.289480400573665,0,0
0,0,0,0,1.158818711707148,1,2,1,0,2,2,0,2,2,1,1,2,1.2937862633154666,1.8111935569364908,1.4483836915245851,1,0
0,0,1,1,-0.30815962765280935,1,0,2,1,1,1,1,1,1,2,0,3,-1.49137604451851,-0.7980146115001091,-1.3298359979582193,0,0
0,0,0,0,-0.7971524074394618,1,0,1,0,0,0,0,0,2,0,1,2,0.5148708653583197,-0.5669546910770733,0.42334146690848895,0,0
1,0,1,0,-0.715653610808353,1,0,2,1,1,1,1,1,1,0,1,1,-1.512966450005595,-0.8618280217624482,-1.2444665728813116,0,0
0,0,0,0,0.7513247285516043,1,2,2,1,1,1,1,1,1,2,0,0,-1.3302784035764135,-0.4455685759637257,-1.131047081479494,0,0
0,0,1,1,1.607062093178246,1,2,1,2,2,2,2,2,2,2,1,0,1.7222727722130011,2.7142060505041785,1.8585957469278074,1,0
0,1,0,0,-0.9601500007016792,1,0,1,0,0,2,0,0,0,0,0,1,0.3487908231499729,-0.7314983605138485,0.1441721760887478,0,0
0,0,1,1,-1.2861451872261143,1,0,2,1,1,1,1,1,1,0,1,2,-1.498019246206844,-1.0028811486474187,-1.615968699201893,0,0
0,0,0,0,-1.2046463905950056,1,0,2,1,1,1,1,1,1,0,1,3,-1.494697645362677,-0.9845106214506849,-1.436813255955634,0,0
1,0,1,1,0.4660789403427237,1,0,1,0,0,2,0,2,2,0,1,0,0.9284101704571035,0.8003311261898911,1.0564742322907008,1,0
0,0,1,1,0.09933435550273437,1,0,0,2,0,0,2,0,0,1,1,0,-0.33379815032633253,-0.16957118171614327,-0.19999533801964076,0,0
1,0,1,1,-0.5526560175461356,1,0,2,1,1,1,1,1,1,2,0,3,-1.488054443674343,-0.8413699346569944,-1.3077231694521656,0,0
0,0,1,1,-0.5119066192305812,1,2,1,0,2,2,0,2,2,0,1,0,1.356896679354638,-0.02733144183042657,1.5482927367639925,1,0
0,0,0,0,-0.5934054158616899,1,2,1,0,0,0,0,2,0,0,1,2,0.6709861050341659,-0.3287091697050757,0.7346230500377732,0,0
0,0,1,1,1.5663126948626918,1,0,2,1,1,1,1,1,1,2,0,1,-1.5046624478951778,-0.38938025294692097,-1.2980836794692807,0,0
1,0,0,0,-0.9601500007016792,1,0,1,0,0,0,2,2,2,0,1,0,1.0263973953600283,-0.647973989850229,0.7660624407271313,1,1
1,0,0,0,-1.2861451872261143,1,0,1,0,0,0,0,0,0,0,1,2,0.16776357714287476,-0.9808409108743037,-0.7954531303617215,0,0
0,0,1,0,-0.8786512040705705,1,2,1,0,2,0,0,2,2,0,1,2,1.2290150468542111,-0.5082612961698048,1.1816648928604991,1,1
0,0,0,0,-1.2453957889105598,1,0,1,0,0,0,0,0,2,0,0,2,0.5231748674687371,-0.9415508359607149,-0.20235862646428954,0,0
1,0,0,0,-0.8786512040705705,1,0,2,1,1,1,1,1,1,1,0,3,-1.5113056495835118,-0.9119514338865512,-1.3231027234842643,0,0
1,0,0,0,-0.6341548141772443,1,0,0,2,2,0,0,0,0,0,1,1,-0.31552934568341445,-0.6010808020059344,-0.24335259140800483,0,0
0,1,0,0,1.607062093178246,1,2,1,0,2,2,2,2,2,2,1,0,1.4316326983483942,2.404961517920879,1.5431826546897889,1,0
1,0,1,1,-1.163896992279451,1,0,2,1,1,1,1,1,1,2,0,1,-1.5096448491614283,-0.9813902687450194,-1.4912961441757293,0,0
0,0,1,1,1.607062093178246,1,2,0,2,2,2,2,2,0,2,0,0,0.5049060628258191,1.4996856699258434,0.6198490967469448,0,0
0,0,0,0,0.34383074539606057,1,2,1,2,2,2,2,2,0,0,1,2,1.3784870848417234,0.8704291904932182,1.3948867494833295,1,0
0,0,0,1,-0.7971524074394618,1,0,0,2,2,0,0,0,0,0,1,2,-0.29892134146257976,-0.6756176779046446,-0.15456046841620108,0,0
0,0,1,1,-1.2453957889105598,1,0,0,0,0,0,0,2,2,0,0,3,0.023273940421613203,-0.9525819420046867,-0.4761365032059087,0,0
0,0,1,1,-1.2861451872261143,1,0,2,1,1,1,1,1,1,0,1,1,-1.4897152440964267,-1.0027712770732757,-1.6118783922784623,0,0
0,1,1,0,1.4033151016004741,1,0,2,1,1,1,1,1,1,2,1,0,-1.4930368449405937,-0.4565337590632117,-1.3337615821141453,0,0
1,0,0,0,-1.2861451872261143,1,0,2,1,1,1,1,1,1,0,0,3,-1.5212704521160125,-1.0031887890550197,-1.6274215585874983,0,0
1,0,1,1,-0.715653610808353,1,2,1,0,0,0,0,0,0,0,1,0,0.3288612180849715,-0.5250057240692202,0.3229390401772808,0,0
1,0,1,0,1.4033151016004741,1,0,1,2,2,0,0,0,2,1,1,1,0.8503525506191802,1.6499680090388382,0.9727384313793892,1,0
0,0,0,0,-0.6341548141772443,1,0,1,0,2,0,0,2,0,0,1,2,0.6161796911054113,-0.42748371485976383,0.4747235129275834,0,0
0,0,0,0,1.5255632965471373,1,2,1,2,2,2,0,2,2,2,1,3,1.532941524095486,2.3889202680959802,1.6245222314271377,1,0
1,0,1,1,0.14008375381828872,0,1,0,2,0,2,2,2,2,1,0,1,-0.14280610178673364,-0.029572821942946706,0.03465807742314664,0,0
0,0,0,0,-0.5934054158616899,1,2,1,0,2,0,0,2,0,0,1,1,0.8304229455541787,-0.3403775308790779,0.6888977242200546,1,0
0,0,0,0,-0.30815962765280935,1,0,2,1,1,1,1,1,1,0,0,3,-1.526252853382263,-0.8088918973402806,-1.3609852583751134,0,0
1,0,1,0,-0.6749042124927986,1,2,1,0,0,0,0,0,0,0,1,2,0.3454692223058062,-0.4889019248057824,0.3478598366240057,0,0
1,0,1,1,1.5663126948626918,1,0,0,0,2,0,2,2,2,2,1,1,0.2773764050003836,1.2537051897341684,0.4010525404511282,0,0
0,1,1,0,-0.8786512040705705,1,2,1,0,0,2,2,2,2,0,1,0,1.2971078641596332,-0.513403285839704,1.1497604988577415,1,1
1,0,0,0,-1.2453957889105598,1,0,0,2,0,2,0,0,0,0,1,3,-0.32881574906008215,-0.9618111542327109,-0.7051936909180203,0,0
0,0,0,0,0.6698259319204956,1,0,0,2,2,2,2,0,0,2,0,0,0.07974115477245122,0.4416883338718345,0.2226079016524525,0,0
1,0,0,0,0.6290765336049412,1,0,0,0,2,2,2,2,2,2,0,1,0.461725251851649,0.6458956415742855,0.5770702267082796,0,0
1,0,0,0,1.4848138982315828,1,2,1,0,2,0,2,2,2,1,1,0,1.3353062738675532,2.234440834850717,1.5111527498992428,1,0
1,0,0,0,0.832823525182713,1,2,1,0,0,0,0,2,0,0,0,0,0.6792901071445833,0.9736425472432896,0.7957671585621777,0,0
1,0,0,0,-1.2861451872261143,1,0,0,0,0,0,0,0,0,0,1,2,-0.7340510520484486,-0.9927729638262494,-1.239660462246281,0,0
1,0,1,1,-0.3489090259683637,1,0,0,2,2,0,2,0,2,0,1,1,0.1760675792532921,-0.2616655351629281,0.2920122295292222,0,0
1,0,1,0,0.5883271352893868,1,2,1,2,0,2,2,2,2,1,1,1,1.5229767215629848,1.307014877508423,1.6550497474655304,1,0
0,0,0,0,-1.2046463905950056,1,0,2,1,1,1,1,1,1,1,0,3,-1.4863936432522598,-0.9803355016332453,-1.3590974244104532,0,0
1,0,0,0,1.4033151016004741,1,0,2,1,1,1,1,1,1,2,0,0,-1.4963584457847605,-0.4351307764201268,-1.3103265295057842,0,0
1,0,1,1,-0.14516203439059186,1,2,0,2,0,0,2,2,0,1,0,0,0.1345475687012054,-0.15091498842663706,0.19461929481105827,0,0
0,0,0,0,0.34383074539606057,1,0,1,0,2,0,2,2,2,2,1,0,1.122723819840869,0.7283652451261308,1.143040708912105,1,0
0,0,0,0,-1.2046463905950056,1,2,2,1,1,1,1,1,1,0,0,3,-1.341904006530998,-0.9736772842401707,-1.2351611246305072,0,0
0,0,1,1,0.3845801437116149,1,0,2,1,1,1,1,1,1,1,1,2,-1.526252853382263,-0.6768042909053905,-1.361798929448254,0,0
1,0,0,0,-0.26741022933725495,1,2,1,2,2,0,0,0,0,0,1,1,0.7191493172745865,-0.04091156839451944,0.7353215118048152,0,0
1,0,1,0,0.832823525182713,1,2,1,0,2,0,2,0,2,1,0,0,1.0878470109771163,1.2047903649256397,1.114477814321927,1,0
1,0,1,0,1.5255632965471373,1,2,1,0,2,2,2,0,2,2,1,0,1.1194022189967023,2.00276563361248,1.2195703240161777,1,0
1,1,0,0,-1.2453957889105598,1,0,1,0,2,2,2,0,2,0,1,1,0.9998245886066923,-0.932409520992005,0.02451706422199259,1,1
1,0,1,1,-0.1859114327061462,1,0,2,1,1,1,1,1,1,2,1,1,-1.4847328428301763,-0.7971795875366211,-1.3909736093999467,0,0
0,1,1,0,-1.041648797332788,1,2,1,0,0,0,0,0,2,0,1,2,0.6493956995470807,-0.7273452150112376,0.7042579031140953,0,0
0,0,1,0,1.607062093178246,1,2,1,2,2,2,2,2,2,2,0,1,1.5644967321150716,2.489298938233158,1.6292023696055502,1,0
1,1,1,0,1.158818711707148,1,2,1,0,2,0,2,0,0,1,1,0,0.6826117079887499,1.2964452320758522,0.8302195645480626,0,0
1,0,0,0,-1.2453957889105598,1,0,0,2,0,2,0,0,0,0,0,2,-0.38362216298883656,-0.9591083135087896,-0.638112657373759,0,0
1,1,1,0,1.3625657032849199,1,2,1,0,0,0,2,2,2,0,1,1,1.1642438303929559,2.008478955467923,1.4146434842748252,1,0
0,1,1,0,-0.30815962765280935,1,0,1,0,2,2,0,0,2,0,0,0,0.7772773320475079,-0.04864652721419687,0.8161277974699214,0,0
0,0,0,0,-1.163896992279451,1,0,1,0,0,0,0,0,0,0,0,2,0.17938918009745933,-0.8881312766123173,-0.10255513753258362,0,0
1,0,0,1,-0.7971524074394618,1,0,0,0,0,0,0,2,2,0,0,1,0.04652514633078186,-0.6460841987749669,0.0025073174435327698,0,0
0,0,0,0,0.6290765336049412,1,2,1,0,2,2,0,2,2,0,1,0,1.408381492439226,1.2391142446879588,1.4784737018505776,1,0
1,0,0,0,-1.2453957889105598,1,0,1,0,2,0,0,2,2,0,0,2,1.0180933932496108,-0.93810086853262,-0.11673486820047614,1,1
0,0,0,0,-0.9601500007016792,1,2,1,0,0,0,0,0,0,0,1,2,0.3936324345462264,-0.7200057938584755,0.22974139692691506,0,0
0,0,0,0,-0.715653610808353,1,0,0,0,2,0,0,0,0,0,0,2,-0.5364158018205157,-0.6878134226345337,-0.4346880597151457,0,0
0,0,1,0,1.2810669066538112,1,0,1,2,0,0,2,2,2,1,1,3,1.0596134038016976,1.7634433708138795,1.237228041627039,1,0
0,0,1,0,1.607062093178246,1,2,1,2,2,2,2,2,2,2,1,1,1.679091961238831,2.64155896568073,1.7844995568518538,1,0
1,1,0,0,-0.5526560175461356,1,2,1,2,0,0,0,2,0,0,1,2,0.8503525506191802,-0.28207967363872466,0.7744066668509294,1,0
0,1,0,0,-1.2046463905950056,0,1,0,0,0,0,0,0,0,0,0,2,-1.3186528006218294,-0.9774568663906948,-1.305514403713513,0,0
0,0,1,1,0.3030813470805062,1,0,0,2,2,0,2,0,2,0,1,3,0.21094438811704486,0.2396784576522464,0.33081786918405937,0,0
0,0,0,0,1.1995681100227022,1,2,0,0,2,2,2,2,2,2,0,0,0.6477348991249973,1.2707133094115273,0.7558120017260006,0,0
1,0,0,0,-1.2861451872261143,1,0,2,1,1,1,1,1,1,0,0,3,-1.4930368449405937,-1.0028152257029328,-1.6135145150478345,0,0
0,0,0,0,1.607062093178246,1,0,0,2,2,2,2,0,2,2,1,1,0.2657508020457995,1.3023563227647534,0.41858358347348473,0,0
1,0,0,0,0.3030813470805062,1,0,0,2,2,0,2,0,0,0,1,3,-0.10294689165673054,0.1517372497080725,0.17111632471997057,0,0
0,0,1,1,0.5883271352893868,1,0,2,1,1,1,1,1,1,2,1,0,-1.451516834388507,-0.5537701021798958,-1.2313435048353054,0,0
0,0,0,0,1.1180693133915935,1,0,0,0,2,2,2,2,0,1,1,1,0.17108517798704198,0.8450708311809801,0.3247143004362613,0,0
1,0,1,0,-0.6341548141772443,1,0,0,2,2,0,0,0,2,1,0,3,-0.006620467175889416,-0.49496683569848415,0.19558278933079942,0,0
0,1,1,0,-1.1231475939638966,1,0,1,0,0,0,0,0,0,0,1,2,0.1445123712337061,-0.8614984070400188,-0.07855867024845761,0,0
1,0,0,0,0.4253295420271693,1,2,1,0,0,0,0,2,2,1,0,3,0.9749125822754403,0.7117306888008585,0.9746829676654479,1,0
1,0,1,0,1.5255632965471373,1,0,1,2,2,2,2,0,2,2,0,1,1.1957990384125419,2.1023532284158275,1.3240056534639941,1,0
1,1,1,0,-0.14516203439059186,1,2,1,0,0,0,0,0,2,0,1,2,0.6410916974366633,0.024571889794795503,0.6301551760179449,0,0
0,0,0,0,-0.1044126360750375,1,2,1,0,2,2,2,2,2,1,0,1,1.5096903181863175,0.4505659570626008,1.5703540050735922,1,0
1,0,1,0,1.4033151016004741,0,1,0,2,2,0,2,0,2,2,1,0,-0.46666218409300997,0.536111964690454,-0.2468707900427986,0,0
1,0,0,0,-1.163896992279451,0,1,0,0,0,0,2,0,0,0,0,2,-1.1459295567251486,-0.9595917484350194,-1.1666893867322796,0,0
0,0,0,0,0.3845801437116149,1,0,2,1,1,1,1,1,1,2,1,0,-1.469785639031425,-0.6405027228084951,-1.2989413756109767,0,0
1,0,1,1,1.4848138982315828,1,0,0,2,2,2,2,2,0,2,1,0,0.35709482526039027,1.3563911629283525,0.5772071267767367,0,0
0,0,1,1,-0.5119066192305812,1,2,1,0,0,2,2,0,2,0,1,0,1.0131109919833603,-0.16948328445682873,1.0442890131892817,1,0
0,0,0,0,-1.2861451872261143,1,0,1,0,2,0,0,0,0,0,0,2,0.31059241344205296,-0.9789511197990417,-0.7250998512787158,0,0
0,0,0,0,-0.715653610808353,1,0,1,0,2,2,0,2,2,0,1,2,1.2041030405229591,-0.37118552026881596,1.0387427517776298,1,0
0,0,1,1,-0.6341548141772443,1,0,1,2,0,0,2,2,0,0,0,2,0.8918725611712669,-0.3196777263105091,0.9206578632909247,1,0
0,0,1,1,-0.9601500007016792,1,2,1,0,0,0,0,2,0,0,1,0,0.675968506300416,-0.679968592240713,0.5278429655065351,0,0
0,0,1,0,1.2810669066538112,1,0,2,1,1,1,1,1,1,2,0,1,-1.512966450005595,-0.47297054655502624,-1.324537477297406,0,0
0,0,1,1,0.8735729234982674,1,2,1,2,2,0,0,2,2,0,1,0,1.2987686645817167,1.4696248072402787,1.4174326629009304,1,0
0,0,0,0,1.607062093178246,1,2,2,1,1,1,1,1,1,2,0,1,-1.313670399355579,-0.19134772771131475,-1.1049156665001736,0,0
0,0,1,0,1.607062093178246,1,2,1,0,2,0,0,2,2,2,1,1,1.086186210555033,2.0075120856154633,1.1378052227769744,1,0
